 campaign_id,campaign_company,campaign_name,campaign_type,marketing_channel,ad_format,date,impressions,clicks,conversions,  ad_spend  ,device_type,country,audience_segment, cost_per_click , cost_per_mille ,ctr,conversion_rate,cpc_effectiveness_score,roi_score,click_to_conversion_ratio,quality_score,engagement_to_spend_ratio,cost_efficiency_index,week_number,month
6797,Lenovo,End of Season Sale,Engagement,LinkedIn,Story,20-07-2024,82929,8894,315,33.25,Tablet,USA,New Users,0,0.4,0.107248369,0.035417135,72.78828055,3.541713515,28.14556962,9.37,267.4887218,0.105221519,29,7
6798,Xiaomi,Winter Deals,Conversions,Facebook,Text,09-01-2024,89626,5388,1281,863.16,Tablet,USA,Cold Audience,0.16,9.63,0.060116484,0.237750557,5.875425281,23.77505568,4.202808112,7.57,6.242179897,0.673291732,2,1
6799,Vivo,Winter Deals,Brand Building,Instagram,Text,31-01-2024,40728,4511,1871,866.03,Mobile,Canada,Returning Users,0.19,21.26,0.110759183,0.41476391,4.95094058,41.47639104,2.409722222,3.21,5.208826484,0.462622863,5,1
6800,OnePlus,Diwali Mega Offers,Conversions,Instagram,Image,06-12-2024,34020,9059,1762,778.73,Mobile,USA,Returning Users,0.09,22.89,0.266284539,0.194502704,10.42078866,19.45027045,5.138400454,6.42,11.63304355,0.441707317,49,12
6801,Realme,Summer Clearance,Remarketing,YouTube,Carousel,20-04-2024,10612,1618,1142,761.03,Mobile,Canada,Lookalike Audience,0.47,71.71,0.152468903,0.705809642,2.081805432,70.58096415,1.415573053,6.94,2.12606599,0.665818023,16,4
6802,Swiggy,End of Season Sale,Traffic,Pinterest,Story,01-09-2024,77426,701,1742,966.34,Tablet,USA,Cold Audience,1.38,12.48,0.009053806,2.485021398,0.720193147,248.5021398,0.402180149,6.85,0.725417555,0.554411933,35,9
6803,Zomato,Lead Generation Boost,Brand Building,YouTube,Story,14-11-2024,17632,7756,72,778.48,Mobile,UK,New Users,0.1,44.15,0.439882033,0.009283136,9.060324284,0.928313564,106.2465753,6.12,9.96300483,10.66410959,46,11
6804,Uber,Spring Collection Launch,Remarketing,Facebook,Text,22-11-2024,30995,3570,1020,75.04,Mobile,Canada,Cold Audience,0.02,2.42,0.115179868,0.285714286,32.23767383,28.57142857,3.496571988,1.95,47.57462687,0.073496572,47,11
6805,Ola,Back to School Promo,Leads,Instagram,Carousel,26-10-2024,73785,1190,254,237.63,Tablet,UK,Returning Users,0.2,3.22,0.016127939,0.213445378,4.768965655,21.34453782,4.666666667,1.23,5.007785212,0.931882353,43,10
6806,Blinkit,Back to School Promo,Brand Building,Pinterest,Image,16-10-2024,60606,5120,1816,941.05,Desktop,UK,Returning Users,0.18,15.53,0.084480084,0.3546875,5.159989922,35.46875,2.817831591,8.05,5.440731098,0.517914144,42,10
6807,BigBasket,Diwali Mega Offers,Conversions,Google,Video,11-04-2024,84787,128,1998,327.68,Desktop,Germany,Returning Users,2.56,3.86,0.001509665,15.609375,0.389105058,1560.9375,0.064032016,1.83,0.390625,0.163921961,15,4
6808,Spotify,Back to School Promo,Brand Building,Pinterest,Story,19-12-2024,71434,9373,1473,989.74,Tablet,Canada,New Users,0.11,13.86,0.131212028,0.157153526,8.650908655,15.71535261,6.358887381,5.85,9.470163881,0.6714654,51,12
6809,Meesho App,Spring Collection Launch,Engagement,Instagram,Video,31-07-2024,54310,8743,778,548.13,Mobile,UK,High Intent,0.06,10.09,0.160983244,0.088985474,13.75637233,8.898547409,11.22336329,1.36,15.95059566,0.703632863,31,7
6810,Paytm,App Install Drive,Awareness,YouTube,Carousel,24-06-2024,34339,5270,1301,397.65,Mobile,Canada,High Intent,0.08,11.58,0.153469816,0.24686907,11.70200955,24.68690702,4.047619048,1.51,13.25286056,0.305414747,26,6
6811,PhonePe,Winter Deals,Leads,Facebook,Video,02-07-2024,60836,288,473,338.26,Desktop,UK,Lookalike Audience,1.17,5.56,0.004734039,1.642361111,0.844228176,164.2361111,0.607594937,3.96,0.85141607,0.713628692,27,7
6812,Amazon,Brand Awareness Push,Leads,Instagram,Text,28-03-2024,91597,6533,242,17.98,Desktop,Canada,High Intent,0,0.2,0.071323297,0.037042706,78.41795703,3.704270626,26.88477366,5.15,363.3481646,0.07399177,13,3
6813,Walmart,Festival Discount Drive,Traffic,Instagram,Text,02-10-2024,99241,6614,1445,6.38,Desktop,Australia,High Intent,0,0.06,0.066645842,0.21847596,91.20242692,21.84759601,4.573997234,6.65,1036.677116,0.004412172,40,10
6814,Target,Summer Clearance,Engagement,LinkedIn,Story,05-12-2024,85459,798,527,961.43,Tablet,Australia,High Intent,1.2,11.25,0.009337811,0.660401003,0.82318111,66.04010025,1.511363636,2.22,0.830013626,1.820890152,49,12
6815,eBay,Holiday Sale Blast,Awareness,Facebook,Story,07-12-2024,87424,5065,615,152.71,Tablet,India,New Users,0.03,1.75,0.057936036,0.12142152,24.90656963,12.14215202,8.222402597,4.15,33.16744156,0.247905844,49,12
6816,AliExpress,Winter Deals,Conversions,Facebook,Carousel,26-06-2024,97582,9170,1924,247.73,Desktop,Canada,Cold Audience,0.03,2.54,0.093972249,0.209814613,27.01587956,20.98146129,4.763636364,1.89,37.01610624,0.128690909,26,6
6817,Alibaba,App Install Drive,Sales,Pinterest,Story,05-09-2024,25131,7672,326,587.93,Desktop,Canada,High Intent,0.08,23.39,0.305280331,0.042492179,11.54291732,4.249217935,23.4617737,2.21,13.04917252,1.79795107,36,9
6818,Etsy,New Product Launch,Traffic,LinkedIn,Text,08-05-2024,88063,4301,1033,25.98,Mobile,Australia,Lookalike Audience,0.01,0.3,0.048840035,0.240176703,62.34236846,24.01767031,4.159574468,9.47,165.5504234,0.025125725,19,5
6819,Shopee,Diwali Mega Offers,Brand Building,Instagram,Image,19-07-2024,83343,2903,1979,954.89,Mobile,Germany,Lookalike Audience,0.33,11.46,0.034831959,0.681708577,2.950443125,68.17085773,1.466161616,1.59,3.040140749,0.482267677,29,7
6820,Rakuten,Brand Awareness Push,App Installs,YouTube,Video,18-01-2024,45602,8881,669,373.94,Mobile,Germany,High Intent,0.04,8.2,0.19475023,0.075329355,19.19178822,7.53293548,13.25522388,6.24,23.74979943,0.558119403,3,1
6821,Flipkart,Holiday Sale Blast,Traffic,YouTube,Video,19-02-2024,5714,320,1523,102.1,Mobile,UK,Lookalike Audience,0.32,17.87,0.0560028,4.759375,3.038936372,475.9375,0.209973753,6.49,3.134182174,0.066994751,8,2
6822,Myntra,End of Season Sale,Sales,YouTube,Carousel,01-01-2024,57285,8157,1457,833.28,Mobile,India,Returning Users,0.1,14.55,0.142393297,0.178619591,8.916215773,17.86195905,5.594650206,1.23,9.789026498,0.571522634,1,1
6823,Ajio,Festival Discount Drive,Conversions,Facebook,Text,15-01-2024,49800,6722,748,74.06,Mobile,USA,High Intent,0.01,1.49,0.13497992,0.111276406,47.5792752,11.12764058,8.974632844,3.65,90.76424521,0.098878505,3,1
6824,Meesho,Black Friday Campaign,Awareness,LinkedIn,Image,20-11-2024,69885,3426,1851,803.45,Mobile,Australia,Returning Users,0.23,11.5,0.049023396,0.54028021,4.089720786,54.02802102,1.849892009,1.24,4.264111021,0.433828294,47,11
6825,Nykaa,Diwali Mega Offers,Leads,YouTube,Story,22-04-2024,8486,6837,1236,667.34,Desktop,Australia,Returning Users,0.1,78.64,0.805679943,0.180781044,9.293063843,18.07810443,5.527081649,6.03,10.2451524,0.539482619,17,4
6826,Tata Cliq,Winter Deals,Traffic,LinkedIn,Story,17-07-2024,48207,37,156,577.45,Desktop,UK,High Intent,15.61,11.98,0.000767523,4.216216216,0.064033782,421.6216216,0.23566879,5.3,0.064074812,3.678025478,29,7
6827,H&M,Black Friday Campaign,Conversions,YouTube,Text,29-12-2024,78089,458,79,361,Mobile,Australia,New Users,0.79,4.62,0.005865103,0.172489083,1.252803764,17.2489083,5.725,3.55,1.268698061,4.5125,52,12
6828,Zara,Festival Discount Drive,Leads,Pinterest,Text,27-07-2024,80367,4257,316,994.06,Mobile,UK,Returning Users,0.23,12.37,0.052969502,0.074230679,4.106576117,7.423067888,13.42902208,6.04,4.28243768,3.135835962,30,7
6829,Marks & Spencer,Spring Collection Launch,Leads,Google,Story,02-06-2024,81027,5620,182,43.14,Mobile,USA,Lookalike Audience,0.01,0.53,0.069359596,0.032384342,56.57338434,3.238434164,30.71038251,1.51,130.273528,0.235737705,22,6
6830,Uniqlo,Back to School Promo,Awareness,Pinterest,Story,29-08-2024,76905,3670,1431,401.26,Tablet,Germany,Lookalike Audience,0.11,5.22,0.047721214,0.389918256,8.379760709,38.99182561,2.562849162,5.7,9.146189503,0.280209497,35,8
6831,Gap,Winter Deals,Traffic,Instagram,Image,30-12-2024,68821,7209,1267,665.73,Desktop,Australia,Lookalike Audience,0.09,9.67,0.104750004,0.175752532,9.770675775,17.57525316,5.68533123,7.08,10.82871434,0.525023659,1,12
6832,Adidas,Black Friday Campaign,Sales,Instagram,Story,29-11-2024,45917,1925,1731,34.33,Tablet,USA,Returning Users,0.02,0.75,0.041923471,0.899220779,35.92758492,89.92207792,1.111431871,2.28,56.07340518,0.019821016,48,11
6833,Nike,Cyber Monday Deals,Traffic,LinkedIn,Video,15-09-2024,83919,4701,718,266.39,Desktop,Canada,Lookalike Audience,0.06,3.17,0.056018303,0.152733461,15,15.2733461,6.538247566,4.75,17.64705882,0.370500695,37,9
6834,Puma,Cyber Monday Deals,Traffic,LinkedIn,Image,16-04-2024,42404,5096,1278,467.5,Mobile,India,New Users,0.09,11.02,0.120177342,0.250784929,9.829109285,25.07849294,3.984362783,7.57,10.90053476,0.365519937,16,4
6835,Levis,App Install Drive,Sales,LinkedIn,Story,29-03-2024,16540,1083,1773,209.6,Mobile,India,Lookalike Audience,0.19,12.67,0.06547763,1.637119114,4.913124348,163.7119114,0.61048478,6.69,5.166984733,0.118151071,13,3
6836,Sephora,Winter Deals,Conversions,Google,Carousel,18-03-2024,48307,4559,1821,315.58,Mobile,UK,New Users,0.07,6.53,0.094375556,0.399429699,12.62286458,39.94296995,2.50219539,5.48,14.44641612,0.173205269,12,3
6837,Loreal,Summer Clearance,Sales,LinkedIn,Carousel,06-10-2024,77896,8085,970,86.07,Tablet,India,New Users,0.01,1.1,0.103792236,0.119975263,48.43637671,11.99752628,8.326467559,3.17,93.93516905,0.088640577,40,10
6838,Maybelline,Holiday Sale Blast,App Installs,Google,Story,01-05-2024,52688,5902,807,300.21,Mobile,USA,High Intent,0.05,5.7,0.112017917,0.136733311,16.4295855,13.67333107,7.304455446,1.15,19.65957163,0.37154703,18,5
6839,MAC Cosmetics,Lead Generation Boost,Brand Building,Instagram,Story,20-12-2024,66295,381,514,398.54,Desktop,Australia,Cold Audience,1.05,6.01,0.00574704,1.349081365,0.946936747,134.9081365,0.739805825,4.71,0.955989361,0.773864078,51,12
6840,The Body Shop,Diwali Mega Offers,Remarketing,YouTube,Story,03-01-2024,82075,8786,1033,247.07,Desktop,India,Lookalike Audience,0.03,3.01,0.107048431,0.117573412,26.23234706,11.75734122,8.497098646,7.04,35.56077225,0.238945841,1,1
6841,Apple,Summer Clearance,Remarketing,Google,Text,10-12-2024,17046,9867,1449,671.79,Mobile,Germany,Returning Users,0.07,39.41,0.578845477,0.146853147,12.806635,14.68531469,6.804827586,4.53,14.6876256,0.463303448,50,12
6842,Samsung,Spring Collection Launch,Engagement,Google,Image,22-11-2024,83804,3020,1544,404.98,Mobile,UK,Returning Users,0.13,4.83,0.036036466,0.511258278,6.939657153,51.12582781,1.954692557,8.5,7.457158378,0.262122977,47,11
6843,Dell,App Install Drive,Sales,YouTube,Text,26-06-2024,36665,9449,1707,841.93,Mobile,Australia,Cold Audience,0.09,22.96,0.257711714,0.180654037,10.09055766,18.06540375,5.532201405,9.62,11.22302329,0.492933255,26,6
6844,HP,New Product Launch,Leads,Pinterest,Carousel,02-12-2024,48528,4036,121,220.26,Mobile,India,High Intent,0.05,4.54,0.08316848,0.029980178,15.48614842,2.998017839,33.08196721,2.4,18.32379915,1.805409836,49,12
6845,Sony,Brand Awareness Push,Brand Building,Pinterest,Story,21-08-2024,52361,3326,495,221.98,Mobile,Canada,Returning Users,0.07,4.24,0.063520559,0.14882742,13.0308729,14.88274203,6.705645161,5.51,14.98333183,0.447540323,34,8
6846,Lenovo,Black Friday Campaign,App Installs,Google,Image,24-02-2024,71469,8282,704,439.33,Mobile,Germany,Returning Users,0.05,6.15,0.115882411,0.085003622,15.86134253,8.500362231,11.74751773,2.46,18.85143286,0.623163121,8,2
6847,Xiaomi,Winter Deals,Brand Building,LinkedIn,Text,18-02-2024,11145,7293,530,216.39,Mobile,Australia,Lookalike Audience,0.03,19.42,0.654374159,0.072672426,25.20738283,7.267242561,13.73446328,1.06,33.70303618,0.407514124,7,2
6848,Vivo,New Product Launch,Conversions,YouTube,Carousel,19-03-2024,52560,6526,274,317.99,Mobile,Canada,Lookalike Audience,0.05,6.05,0.124162861,0.041985903,17.02804958,4.198590254,23.73090909,5.38,20.52265795,1.156327273,12,3
6849,OnePlus,Brand Awareness Push,Remarketing,Instagram,Video,25-07-2024,37821,9045,1394,585.29,Tablet,USA,Returning Users,0.06,15.48,0.239152852,0.154118297,13.38532572,15.41182974,6.483870968,8.16,15.45387756,0.419562724,30,7
6850,Realme,Cyber Monday Deals,App Installs,Pinterest,Text,03-04-2024,28512,4294,857,559.85,Mobile,Canada,Lookalike Audience,0.13,19.64,0.150603255,0.19958081,7.123542195,19.95808104,5.004662005,9.57,7.669911583,0.652505828,14,4
6851,Swiggy,End of Season Sale,Sales,Facebook,Carousel,12-05-2024,90817,8494,1966,425.79,Tablet,Canada,Returning Users,0.05,4.69,0.093528745,0.231457499,16.63109667,23.14574994,4.318251144,5.08,19.94880105,0.216466701,19,5
6852,Zomato,Diwali Mega Offers,Conversions,Pinterest,Text,17-01-2024,94752,3290,27,374.04,Mobile,UK,High Intent,0.11,3.95,0.034722222,0.008206687,8.084729936,0.820668693,117.5,1.31,8.795850711,13.35857143,3,1
6853,Uber,Brand Awareness Push,Leads,YouTube,Story,13-12-2024,85219,6119,1137,698.94,Mobile,Canada,Cold Audience,0.11,8.2,0.071803236,0.185814676,8.049938826,18.58146756,5.376977153,6.13,8.754685667,0.614182777,50,12
6854,Ola,Winter Deals,Brand Building,YouTube,Story,30-01-2024,5811,56,1535,326.36,Tablet,India,High Intent,5.83,56.16,0.009636896,27.41071429,0.17129573,2741.071429,0.036458333,7.5,0.171589656,0.212473958,5,1
6855,Blinkit,Festival Discount Drive,Engagement,Facebook,Story,04-12-2024,79252,5302,453,660.21,Mobile,Germany,Returning Users,0.12,8.33,0.06690052,0.085439457,7.433787137,8.543945681,11.6784141,1.34,8.030778086,1.454207048,49,12
6856,BigBasket,Flash Sale Weekend,Engagement,Instagram,Story,28-09-2024,47619,8649,52,833.04,Desktop,India,Lookalike Audience,0.1,17.49,0.181629182,0.006012256,9.405892141,0.601225575,163.1886792,5.78,10.38245462,15.71773585,39,9
6857,Spotify,Black Friday Campaign,Engagement,Instagram,Video,06-05-2024,30001,3351,74,308.2,Mobile,UK,New Users,0.09,10.27,0.111696277,0.02208296,9.806561119,2.208296031,44.68,4.58,10.87280986,4.109333333,19,5
6858,Meesho App,Brand Awareness Push,Brand Building,Facebook,Image,14-03-2024,64789,3838,1825,506.28,Tablet,USA,New Users,0.13,7.81,0.059238451,0.475508077,7.046597878,47.55080771,2.101861993,4.56,7.580785336,0.277261774,11,3
6859,Paytm,Spring Collection Launch,Engagement,Pinterest,Video,14-05-2024,665,7732,1466,293.17,Tablet,Australia,Cold Audience,0.04,440.86,11.62706767,0.189601655,20.8696591,18.96016555,5.270620314,2.73,26.37377631,0.199843217,20,5
6860,PhonePe,Summer Clearance,Engagement,Instagram,Image,16-10-2024,23912,2554,1949,188.75,Tablet,India,Cold Audience,0.07,7.89,0.106808297,0.76311668,11.9184283,76.31166797,1.30974359,4.54,13.53112583,0.096794872,42,10
6861,Amazon,Winter Deals,Awareness,Facebook,Text,05-03-2024,98920,9002,1841,369.95,Desktop,Germany,Returning Users,0.04,3.74,0.091002831,0.204510109,19.57084158,20.45101089,4.887079262,3.86,24.33301798,0.200841477,10,3
6862,Walmart,End of Season Sale,Traffic,LinkedIn,Video,17-04-2024,9598,3435,1387,941.27,Mobile,Germany,High Intent,0.27,98.07,0.35788706,0.403784571,3.520838031,40.37845706,2.474783862,9.86,3.649324848,0.678148415,16,4
6863,Target,Black Friday Campaign,Sales,Facebook,Image,12-12-2024,58796,799,1452,771.28,Mobile,Germany,New Users,0.97,13.12,0.01358936,1.817271589,1.025318567,181.7271589,0.549896765,1.39,1.035940255,0.530818995,50,12
6864,eBay,Festival Discount Drive,Brand Building,Google,Carousel,01-07-2024,28110,838,779,146.68,Tablet,USA,Cold Audience,0.18,5.22,0.029811455,0.929594272,5.404359603,92.95942721,1.074358974,5.14,5.713116989,0.188051282,27,7
6865,AliExpress,Brand Awareness Push,Traffic,Google,Carousel,15-04-2024,64744,6665,388,926.7,Mobile,India,Returning Users,0.14,14.31,0.102943902,0.058214554,6.709618966,5.821455364,17.13367609,7,7.192187331,2.382262211,16,4
6866,Alibaba,Winter Deals,Brand Building,Instagram,Video,08-05-2024,83844,3009,1358,451.27,Mobile,USA,Lookalike Audience,0.15,5.38,0.035888078,0.451312728,6.251038724,45.13127285,2.214128035,3.93,6.667848516,0.332060338,19,5
6867,Etsy,Lead Generation Boost,Leads,YouTube,Text,18-03-2024,97437,2536,1222,759.54,Mobile,Canada,High Intent,0.3,7.8,0.026027074,0.481861199,3.230984839,48.18611987,2.073589534,1.73,3.338862996,0.621046607,12,3
6868,Shopee,New Product Launch,Remarketing,YouTube,Video,07-02-2024,88497,7989,181,755.16,Tablet,Australia,Lookalike Audience,0.09,8.53,0.090274247,0.022656152,9.567091791,2.265615221,43.8956044,5.99,10.579215,4.149230769,6,2
6869,Rakuten,Festival Discount Drive,Awareness,YouTube,Video,29-02-2024,99638,1776,191,11.57,Mobile,USA,High Intent,0.01,0.12,0.017824525,0.107545045,60.55233549,10.7545045,9.25,1.52,153.5004322,0.060260417,9,2
6870,Flipkart,End of Season Sale,App Installs,YouTube,Carousel,26-04-2024,23971,3721,750,232.07,Desktop,Germany,Lookalike Audience,0.06,9.68,0.155229235,0.201558721,13.81833036,20.15587208,4.954727031,7.05,16.03395527,0.309014647,17,4
6871,Myntra,Flash Sale Weekend,Conversions,Pinterest,Story,23-08-2024,55578,6774,1434,620.04,Desktop,Australia,New Users,0.09,11.16,0.121882759,0.211691763,9.849079648,21.16917626,4.720557491,2.85,10.92510161,0.432083624,34,8
6872,Ajio,New Product Launch,Remarketing,Instagram,Image,08-06-2024,65334,4680,1969,525.5,Tablet,Canada,New Users,0.11,8.04,0.071631922,0.420726496,8.177529268,42.07264957,2.375634518,5.4,8.905803996,0.266751269,23,6
6873,Meesho,Spring Collection Launch,Awareness,LinkedIn,Story,07-10-2024,30748,2051,419,334.77,Desktop,Germany,Returning Users,0.16,10.89,0.066703525,0.20429059,5.772911506,20.429059,4.883333333,4.79,6.126594378,0.797071429,41,10
6874,Nykaa,Holiday Sale Blast,Brand Building,Pinterest,Video,11-05-2024,84199,7276,1074,73.51,Desktop,India,Returning Users,0.01,0.87,0.086414328,0.147608576,49.7436248,14.76085761,6.768372093,8.31,98.97973065,0.068381395,19,5
6875,Tata Cliq,Diwali Mega Offers,Remarketing,Facebook,Video,31-01-2024,33806,9518,1776,946.67,Tablet,Canada,Cold Audience,0.1,28,0.281547654,0.186593822,9.135672122,18.65938222,5.356218346,4.4,10.05418995,0.532734947,5,1
6876,H&M,Spring Collection Launch,Remarketing,Google,Video,24-01-2024,5225,1688,351,534.66,Mobile,India,Returning Users,0.32,102.33,0.323062201,0.207938389,3.060521449,20.79383886,4.795454545,4.17,3.157146598,1.518920455,4,1
6877,Zara,New Product Launch,Conversions,YouTube,Text,22-04-2024,45659,3021,825,740.58,Mobile,Canada,Lookalike Audience,0.25,16.22,0.066164393,0.273088381,3.919355466,27.30883813,3.657384988,9.56,4.079235194,0.896585956,17,4
6878,Marks & Spencer,New Product Launch,Conversions,Instagram,Story,12-07-2024,1887,3644,1688,801.11,Mobile,Australia,High Intent,0.22,424.54,1.931107578,0.463227223,4.350785028,46.32272228,2.157489639,1.67,4.548688694,0.474310243,28,7
6879,Uniqlo,Cyber Monday Deals,Traffic,YouTube,Image,01-04-2024,4814,2790,584,421.95,Desktop,UK,Cold Audience,0.15,87.65,0.579559618,0.209318996,6.202067356,20.93189964,4.769230769,8.37,6.612157839,0.721282051,14,4
6880,Gap,App Install Drive,Brand Building,YouTube,Video,02-01-2024,4459,8982,1374,173.54,Mobile,USA,Returning Users,0.02,38.92,2.014352994,0.152972612,34.10540705,15.29726119,6.532363636,5.72,51.75751988,0.126210909,1,1
6881,Adidas,Spring Collection Launch,Awareness,Pinterest,Story,04-03-2024,11640,5287,772,319.49,Mobile,UK,High Intent,0.06,27.45,0.454209622,0.146018536,14.19862499,14.6018536,6.839586028,2.89,16.54824877,0.413311772,10,3
6882,Nike,Brand Awareness Push,Leads,YouTube,Carousel,01-03-2024,27586,8934,1754,249.96,Mobile,Canada,Returning Users,0.03,9.06,0.323859929,0.196328632,26.33068081,19.63286322,5.090598291,4.68,35.74171867,0.14242735,9,3
6883,Puma,End of Season Sale,Remarketing,Facebook,Image,26-11-2024,97481,5523,1308,685.36,Tablet,Germany,Cold Audience,0.12,7.03,0.056657195,0.236827811,7.457567615,23.6827811,4.219251337,3.24,8.058538578,0.523575248,48,11
6884,Levis,Black Friday Campaign,Leads,Instagram,Text,21-01-2024,46097,1477,916,803.05,Tablet,Canada,Lookalike Audience,0.54,17.42,0.032041131,0.620176032,1.806020885,62.01760325,1.610687023,9.98,1.839237905,0.875736096,3,1
6885,Sephora,App Install Drive,App Installs,LinkedIn,Carousel,11-07-2024,133,3297,1745,642.78,Mobile,Germany,Lookalike Audience,0.19,4832.93,24.78947368,0.529269032,4.879023307,52.92690325,1.888316151,6.45,5.129282181,0.36814433,28,7
6886,Loreal,End of Season Sale,Engagement,YouTube,Story,10-02-2024,58083,9886,1383,996.42,Mobile,Canada,Lookalike Audience,0.1,17.16,0.170204707,0.139894801,9.026002483,13.98948007,7.143063584,3.68,9.921519038,0.719956647,6,2
6887,Maybelline,Brand Awareness Push,Leads,Facebook,Text,14-07-2024,10897,1792,1499,841.49,Desktop,India,High Intent,0.47,77.22,0.164448931,0.836495536,2.085151441,83.64955357,1.194666667,7.7,2.129555907,0.560993333,28,7
